Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	ontology ID	label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master paramater	Entity subset	category subset
magnesium compound	magnesium hydroxide	magnesium monohydroxide					CHEBI:35110	magnesium monohydroxide	magnesium hydroxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt						CHEBI:33975	magnesium salt	magnesium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	ammonium magnesium phosphate					CHEBI:149425	ammonium magnesium phosphate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium acetate					CHEBI:62964	magnesium acetate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium carbonate					CHEBI:31793	magnesium carbonate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium citrate					CHEBI:131389	magnesium citrate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium dichloride					CHEBI:6636	magnesium dichloride	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium nitrate					CHEBI:64736	magnesium nitrate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
magnesium compound	magnesium salt	magnesium sulfate					CHEBI:32599	magnesium sulfate	magnesium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound							CHEBI:25154	manganese compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion						CHEBI:35118	manganese oxoanion	manganese compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	dihydroxidodioxidomanganate(1-)					CHEBI:35126	dihydroxidodioxidomanganate(1-)	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	hydrogen manganate					CHEBI:35123	hydrogen manganate	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	hydroxidotrioxidomanganate(2-)					CHEBI:35127	hydroxidotrioxidomanganate(2-)	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	hypomanganate					CHEBI:29244	hypomanganate	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	manganate					CHEBI:25152	manganate	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese oxoanion	permanganate					CHEBI:25939	permanganate	manganese oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
manganese compound	manganese dioxide						CHEBI:136511	manganese dioxide	manganese compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
mercury compound							CHEBI:25196	mercury compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
mercury compound	organomercury compound						CHEBI:25706	organomercury compound	mercury compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
mercury compound	organomercury compound	dimethylmercury					CHEBI:30786	dimethylmercury	organomercury compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
mercury compound	organomercury compound	methylmercury(.)					CHEBI:30785	methylmercury(.)	organomercury compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
mercury compound	organomercury compound	methylmercury(1+)					CHEBI:49747	methylmercury(1+)	organomercury compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound							CHEBI:25370	molybdenum compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion						CHEBI:36262	molybdenum oxoanion	molybdenum compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	dimolybdate(2-)					CHEBI:36269	dimolybdate(2-)	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	hydrogen dimolybdate					CHEBI:36268	hydrogen dimolybdate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	hydrogenmolybdate					CHEBI:36263	hydrogenmolybdate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	molybdate					CHEBI:36264	molybdate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	sodium molybdate dihydrate					CHEBI:75213	sodium molybdate dihydrate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	sodium molybdate heptahydrate					CHEBI:86473	sodium molybdate heptahydrate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
molybdenum compound	molybdenum oxoanion	sodium molybdate tetrahydrate					CHEBI:132099	sodium molybdate tetrahydrate	molybdenum oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound							CHEBI:51143	nitrogen compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	urea						CHEBI:16199	urea	nitrogen compound										http://lod.bco-dmo.org/id/parameter/1216	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	ammonium hydroxide						CHEBI:18219	ammonium hydroxide	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid						CHEBI:33455	nitrogen oxoacid	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	azinic acid					CHEBI:37766	azinic acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	azonic acid					CHEBI:37769	azonic acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	hyponitrous acid					CHEBI:14428	hyponitrous acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	nitric acid					CHEBI:48107	nitric acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	nitrous acid					CHEBI:25567	nitrous acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	hyponitrite					CHEBI:24758	hyponitrite	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	nitroxyl					CHEBI:84879	nitroxyl	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	peroxynitric acid					CHEBI:29271	peroxynitric acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoacid	peroxynitrous acid					CHEBI:25942	peroxynitrous acid	nitrogen oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide						CHEBI:35196	nitrogen oxide	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	nitrous oxide					CHEBI:17045	nitrous oxide	nitrogen oxide										http://lod.bco-dmo.org/id/parameter/1918	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dinitrogen pentaoxide					CHEBI:29802	dinitrogen pentaoxide	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dinitrogen tetraoxide					CHEBI:29803	dinitrogen tetraoxide	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dinitrogen trioxide					CHEBI:29799	dinitrogen trioxide	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dioxidonitrate(.2-)					CHEBI:29423	dioxidonitrate(.2-)	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dioxidonitrogen(1+)					CHEBI:29424	dioxidonitrogen(1+)	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	dioxohydrazine					CHEBI:29797	dioxohydrazine	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	nitric oxide					CHEBI:16480	nitric oxide	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	nitrogen dioxide					CHEBI:33101	nitrogen dioxide	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	nitrooxidanyl					CHEBI:29329	nitrooxidanyl	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	oxidonitrate(1-)					CHEBI:29121	oxidonitrate(1-)	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	oxidonitrate(2.1-) (triplet)					CHEBI:29272	oxidonitrate(2.1-) (triplet)	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxide	oxidonitrogen(1+)					CHEBI:29120	oxidonitrogen(1+)	nitrogen oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride						CHEBI:35106	nitrogen hydride	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	aminyl					CHEBI:29318	aminyl	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	ammonium					CHEBI:28938	ammonium	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	azane					CHEBI:35107	azane	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	azane	ammonia				CHEBI:16134	ammonia	azane										http://lod.bco-dmo.org/id/parameter/810511|http://lod.bco-dmo.org/id/parameter/1236	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	azane	hydrazine				CHEBI:15571	hydrazine	azane											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	azanide					CHEBI:29337	azanide	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	azanylium					CHEBI:29338	azanylium	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazanetriide					CHEBI:30104	diazanetriide	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazene					CHEBI:30096	diazene	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazenide					CHEBI:30103	diazenide	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazenium					CHEBI:30094	diazenium	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazynediium					CHEBI:30099	diazynediium	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	diazynium					CHEBI:30102	diazynium	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	hydrazinide					CHEBI:30095	hydrazinide	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	hydrazinyl					CHEBI:30093	hydrazinyl	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	hydridonitrate(.1-)					CHEBI:29341	hydridonitrate(.1-)	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	hydridonitrate(2-)					CHEBI:29340	hydridonitrate(2-)	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	hydrogen azide					CHEBI:29449	hydrogen azide	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	triazane					CHEBI:50155	triazane	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen hydride	triazene					CHEBI:35468	triazene	nitrogen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion						CHEBI:33458	nitrogen oxoanion	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	aci-nitroethane(1-)					CHEBI:55327	aci-nitroethane(1-)	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	aminooxidanide					CHEBI:29773	aminooxidanide	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	hyponitrite(1-)					CHEBI:50115	hyponitrite(1-)	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	hyponitrite(2-)					CHEBI:18210	hyponitrite(2-)	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	nitrate					CHEBI:17632	nitrate	nitrogen oxoanion										http://lod.bco-dmo.org/id/parameter/1194|http://lod.bco-dmo.org/id/parameter/709858	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	nitrite					CHEBI:16301	nitrite	nitrogen oxoanion										http://lod.bco-dmo.org/id/parameter/1192|http://lod.bco-dmo.org/id/parameter/1193	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	peroxynitrate					CHEBI:29270	peroxynitrate	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrogen oxoanion	peroxynitrite					CHEBI:25941	peroxynitrite	nitrogen oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt						CHEBI:51082	nitrate salt	nitrogen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	organic nitrate salt					CHEBI:51085	organic nitrate salt	nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt					CHEBI:51084	inorganic nitrate salt	nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	ammonium nitrate				CHEBI:63038	ammonium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	ammonium nitrate phosphate				CHEBI:147420	ammonium nitrate phosphate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	cadmium nitrate				CHEBI:77732	cadmium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	calcium nitrate				CHEBI:64205	calcium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	chromium trinitrate				CHEBI:86204	chromium trinitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	cobalt dinitrate				CHEBI:86209	cobalt dinitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	cobalt trinitrate				CHEBI:30333	cobalt trinitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	copper(II) nitrate				CHEBI:78036	copper(II) nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	lead nitrate				CHEBI:37187	lead nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	lithium nitrate				CHEBI:63315	lithium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	magnesium nitrate				CHEBI:64736	magnesium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	potassium nitrate				CHEBI:63043	potassium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
nitrogen compound	nitrate salt	inorganic nitrate salt	sodium nitrate				CHEBI:63005	sodium nitrate	inorganic nitrate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound							CHEBI:25806	oxygen compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride						CHEBI:33693	oxygen hydride	oxygen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	diaquahydrogen(1+)					CHEBI:30197	diaquahydrogen(1+)	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	diaquaoxonium					CHEBI:50557	diaquaoxonium	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	hydridodioxygen(1+)					CHEBI:29793	hydridodioxygen(1+)	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	hydrogenperoxide(1-)					CHEBI:29192	hydrogenperoxide(1-)	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	hydroxide					CHEBI:16234	hydroxide	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	hydroxyl					CHEBI:29191	hydroxyl	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	hydroxylium					CHEBI:29915	hydroxylium	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	oxonium					CHEBI:29412	oxonium	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	tetrahydridooxygen(2+)					CHEBI:30490	tetrahydridooxygen(2+)	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	oxygen hydride	water					CHEBI:15377	water	oxygen hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
oxygen compound	trioxidane						CHEBI:46736	trioxidane	oxygen compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound							CHEBI:26082	phosphorus compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid						CHEBI:33457	phosphorus oxoacid	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	diphosphonic acid					CHEBI:29205	diphosphonic acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	diphosphoric acid					CHEBI:29888	diphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	hydroxyphosphanone					CHEBI:36363	hydroxyphosphanone	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	hypodiphosphoric acid					CHEBI:29263	hypodiphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	peroxydiphosphoric acid					CHEBI:29284	peroxydiphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	peroxyphosphoric acid					CHEBI:29282	peroxyphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphinic acid					CHEBI:29031	phosphinic acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphinous acid					CHEBI:29260	phosphinous acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphonic acid					CHEBI:44976	phosphonic acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	glyphosate					CHEBI:27744	glyphosate	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphonous acid					CHEBI:29261	phosphonous acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphoric acid					CHEBI:26078	phosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphorothioic acid					CHEBI:46612	phosphorothioic acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	dithiophosphoric acid					CHEBI:74944	dithiophosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	phosphorous acid					CHEBI:36361	phosphorous acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	polyphosphoric acid					CHEBI:52641	polyphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoacid	triphosphoric acid					CHEBI:39949	triphosphoric acid	phosphorus oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride						CHEBI:35879	phosphorus hydride	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	hydridophosphate(1-)					CHEBI:29941	hydridophosphate(1-)	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	hydridophosphorus(.) (triplet)					CHEBI:29939	hydridophosphorus(.) (triplet)	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	hydridophosphorus(1+)					CHEBI:29940	hydridophosphorus(1+)	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	hydridophosphorus(2+)					CHEBI:29943	hydridophosphorus(2+)	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphanediide					CHEBI:29942	phosphanediide	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	diphosphane					CHEBI:35880	diphosphane	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphane					CHEBI:30278	phosphane	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	triphosphane					CHEBI:35893	triphosphane	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphanide					CHEBI:29938	phosphanide	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphanuide					CHEBI:30283	phosphanuide	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphanyl					CHEBI:29935	phosphanyl	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphanylium					CHEBI:29937	phosphanylium	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphonium					CHEBI:30282	phosphonium	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus hydride	phosphorane					CHEBI:30285	phosphorane	phosphorus hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion						CHEBI:33461	phosphorus oxoanion	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	(dioxido)hydroxidodioxidophosphate(.1-)					CHEBI:29928	(dioxido)hydroxidodioxidophosphate(.1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	(dioxido)trioxidophosphate(.2-)					CHEBI:29933	(dioxido)trioxidophosphate(.2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	dioxidophosphate(1-)					CHEBI:44951	dioxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphate ion					CHEBI:35782	diphosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(1-)				CHEBI:33017	diphosphate(1-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(2-)				CHEBI:45212	diphosphate(2-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(3-)				CHEBI:33019	diphosphate(3-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphate ion	diphosphate(4-)				CHEBI:18361	diphosphate(4-)	diphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphonate(1-)					CHEBI:33463	diphosphonate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	diphosphonate(2-)					CHEBI:29262	diphosphonate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	dithiophosphate(2-)					CHEBI:74591	dithiophosphate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	hydrogenselenophosphate					CHEBI:58618	hydrogenselenophosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
